[MLP]   svm_data_20260507_133636.csv                       24741샘플
[MLP] CSV 로드  →  총 24741샘플
[MLP] 로드 완료 | 전체: 24741개  (배경: 12371, 사람: 12370)
[MLP] 특징 모드: ESP32 (14개)
[MLP] 학습: 19792개 (80%)  검증: 4949개 (20%)  [비율고정: 유지 | 분리시드: 42]
[MLP] 스케일러: StandardScaler (z-score)
[MLP] ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
[MLP]  디바이스: cpu
[MLP]  구조: 14 → 64 → 32 → 2
[MLP]  에폭: 1000  배치: 128  LR: 1.00e-03  Dropout: 0.2
[MLP]  Early Stop: 비활성화
[MLP]  LR 스케줄러: patience=50  factor=0.5  min_lr=1e-6
[MLP]  검증 비율: 20%  분리 비율고정: 유지  분리 시드: 42
[MLP]  스케일러: StandardScaler  특징 모드: ESP32
[MLP]  사용 특징 (14개): SPECTRAL_BANDWIDTH, PEAK_COUNT, MID_RATIO, SECOND_PEAK_FREQ, KURTOSIS, CENTROID, PEAK_FREQ, LOW_RATIO, RMS, PEAK_TO_AVG_E, HIGH_RATIO, PEAK1_TO_PEAK2_RATIO, SKEWNESS, SPECTRAL_FLATNESS
[MLP] ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
  에폭   1/1000 | 손실: 0.6117 | 학습: 65.4% | 검증: 63.8% | lr: 1.00e-03 | 0.3s ★
  에폭 870/1000 | 손실: 0.4321 | 학습: 84.0% | 검증: 79.8% | lr: 2.50e-04 | 0.3s
  에폭 871/1000 | 손실: 0.4321 | 학습: 84.1% | 검증: 80.1% | lr: 2.50e-04 | 0.3s
  에폭 872/1000 | 손실: 0.4294 | 학습: 84.2% | 검증: 80.1% | lr: 2.50e-04 | 0.3s
  에폭 873/1000 | 손실: 0.4355 | 학습: 84.2% | 검증: 80.3% | lr: 2.50e-04 | 0.3s
  에폭 874/1000 | 손실: 0.4336 | 학습: 83.8% | 검증: 79.8% | lr: 2.50e-04 | 0.3s
  에폭 875/1000 | 손실: 0.4319 | 학습: 83.9% | 검증: 80.1% | lr: 2.50e-04 | 0.3s
  에폭 876/1000 | 손실: 0.4316 | 학습: 83.8% | 검증: 79.9% | lr: 2.50e-04 | 0.3s
  에폭 877/1000 | 손실: 0.4297 | 학습: 84.0% | 검증: 80.1% | lr: 2.50e-04 | 0.3s
  에폭 878/1000 | 손실: 0.4292 | 학습: 84.1% | 검증: 80.3% | lr: 2.50e-04 | 0.3s
  에폭 879/1000 | 손실: 0.4317 | 학습: 84.0% | 검증: 80.0% | lr: 2.50e-04 | 0.3s
  에폭 880/1000 | 손실: 0.4322 | 학습: 84.1% | 검증: 79.7% | lr: 2.50e-04 | 0.3s
  에폭 881/1000 | 손실: 0.4295 | 학습: 84.0% | 검증: 79.8% | lr: 2.50e-04 | 0.3s
  에폭 882/1000 | 손실: 0.4307 | 학습: 83.7% | 검증: 79.8% | lr: 2.50e-04 | 0.3s
  에폭 883/1000 | 손실: 0.4357 | 학습: 84.0% | 검증: 80.2% | lr: 2.50e-04 | 0.3s
  에폭 884/1000 | 손실: 0.4316 | 학습: 83.8% | 검증: 80.2% | lr: 2.50e-04 | 0.3s
  에폭 885/1000 | 손실: 0.4308 | 학습: 84.2% | 검증: 80.1% | lr: 2.50e-04 | 0.3s
  에폭 886/1000 | 손실: 0.4311 | 학습: 84.2% | 검증: 79.9% | lr: 2.50e-04 | 0.3s
  에폭 887/1000 | 손실: 0.4294 | 학습: 84.1% | 검증: 79.9% | lr: 2.50e-04 | 0.3s
  에폭 888/1000 | 손실: 0.4325 | 학습: 84.2% | 검증: 80.0% | lr: 2.50e-04 | 0.3s
  에폭 889/1000 | 손실: 0.4377 | 학습: 84.3% | 검증: 80.2% | lr: 2.50e-04 | 0.3s
  에폭 890/1000 | 손실: 0.4316 | 학습: 84.1% | 검증: 79.6% | lr: 2.50e-04 | 0.3s
  에폭 891/1000 | 손실: 0.4257 | 학습: 84.1% | 검증: 80.3% | lr: 2.50e-04 | 0.3s
  에폭 892/1000 | 손실: 0.4306 | 학습: 84.1% | 검증: 80.0% | lr: 2.50e-04 | 0.4s
  에폭 893/1000 | 손실: 0.4337 | 학습: 84.0% | 검증: 80.2% | lr: 2.50e-04 | 0.5s
  에폭 894/1000 | 손실: 0.4341 | 학습: 84.0% | 검증: 80.0% | lr: 2.50e-04 | 0.3s
  에폭 895/1000 | 손실: 0.4314 | 학습: 84.0% | 검증: 79.9% | lr: 2.50e-04 | 0.3s
  에폭 896/1000 | 손실: 0.4293 | 학습: 83.8% | 검증: 80.0% | lr: 2.50e-04 | 0.3s
  에폭 897/1000 | 손실: 0.4288 | 학습: 84.4% | 검증: 79.9% | lr: 2.50e-04 | 0.3s
  에폭 898/1000 | 손실: 0.4300 | 학습: 83.8% | 검증: 80.0% | lr: 2.50e-04 | 0.3s
  에폭 899/1000 | 손실: 0.4330 | 학습: 84.0% | 검증: 80.3% | lr: 2.50e-04 | 0.3s
  에폭 900/1000 | 손실: 0.4324 | 학습: 84.0% | 검증: 79.7% | lr: 2.50e-04 | 0.3s
  에폭 901/1000 | 손실: 0.4302 | 학습: 84.1% | 검증: 80.4% | lr: 2.50e-04 | 0.3s ★
  에폭 902/1000 | 손실: 0.4306 | 학습: 84.0% | 검증: 80.0% | lr: 2.50e-04 | 0.3s
  에폭 903/1000 | 손실: 0.4275 | 학습: 84.0% | 검증: 80.1% | lr: 2.50e-04 | 0.3s
  에폭 904/1000 | 손실: 0.4307 | 학습: 84.2% | 검증: 80.1% | lr: 2.50e-04 | 0.3s
  에폭 905/1000 | 손실: 0.4349 | 학습: 83.8% | 검증: 80.0% | lr: 2.50e-04 | 0.3s
  에폭 906/1000 | 손실: 0.4324 | 학습: 83.9% | 검증: 80.0% | lr: 2.50e-04 | 0.3s
  에폭 907/1000 | 손실: 0.4322 | 학습: 84.2% | 검증: 80.1% | lr: 2.50e-04 | 0.3s
  에폭 908/1000 | 손실: 0.4313 | 학습: 84.1% | 검증: 79.9% | lr: 2.50e-04 | 0.3s
  에폭 909/1000 | 손실: 0.4299 | 학습: 84.1% | 검증: 80.0% | lr: 2.50e-04 | 0.3s
  에폭 910/1000 | 손실: 0.4292 | 학습: 83.9% | 검증: 80.1% | lr: 2.50e-04 | 0.3s
  에폭 911/1000 | 손실: 0.4304 | 학습: 84.2% | 검증: 80.2% | lr: 2.50e-04 | 0.3s
  에폭 912/1000 | 손실: 0.4332 | 학습: 84.2% | 검증: 80.3% | lr: 2.50e-04 | 0.3s
  에폭 913/1000 | 손실: 0.4312 | 학습: 84.1% | 검증: 79.9% | lr: 2.50e-04 | 0.4s
  에폭 914/1000 | 손실: 0.4287 | 학습: 84.2% | 검증: 80.1% | lr: 2.50e-04 | 0.3s
  에폭 915/1000 | 손실: 0.4280 | 학습: 84.3% | 검증: 80.0% | lr: 2.50e-04 | 0.3s
  에폭 916/1000 | 손실: 0.4313 | 학습: 83.7% | 검증: 80.1% | lr: 2.50e-04 | 0.3s
  에폭 917/1000 | 손실: 0.4341 | 학습: 84.1% | 검증: 79.8% | lr: 2.50e-04 | 0.3s
  에폭 918/1000 | 손실: 0.4337 | 학습: 83.9% | 검증: 79.8% | lr: 2.50e-04 | 0.3s
  에폭 919/1000 | 손실: 0.4314 | 학습: 84.0% | 검증: 79.8% | lr: 2.50e-04 | 0.3s
  에폭 920/1000 | 손실: 0.4322 | 학습: 83.7% | 검증: 80.3% | lr: 2.50e-04 | 0.3s
  에폭 921/1000 | 손실: 0.4300 | 학습: 83.8% | 검증: 80.0% | lr: 2.50e-04 | 0.3s
  에폭 922/1000 | 손실: 0.4350 | 학습: 84.3% | 검증: 80.0% | lr: 2.50e-04 | 0.3s
  에폭 923/1000 | 손실: 0.4343 | 학습: 83.8% | 검증: 79.8% | lr: 2.50e-04 | 0.3s
  에폭 924/1000 | 손실: 0.4356 | 학습: 83.9% | 검증: 80.2% | lr: 2.50e-04 | 0.3s
  에폭 925/1000 | 손실: 0.4333 | 학습: 83.9% | 검증: 80.0% | lr: 2.50e-04 | 0.3s
  에폭 926/1000 | 손실: 0.4298 | 학습: 83.9% | 검증: 80.1% | lr: 2.50e-04 | 0.3s
  에폭 927/1000 | 손실: 0.4296 | 학습: 84.0% | 검증: 80.2% | lr: 2.50e-04 | 0.3s
  에폭 928/1000 | 손실: 0.4326 | 학습: 84.0% | 검증: 79.8% | lr: 2.50e-04 | 0.3s
  에폭 929/1000 | 손실: 0.4277 | 학습: 84.2% | 검증: 80.0% | lr: 2.50e-04 | 0.3s
  에폭 930/1000 | 손실: 0.4311 | 학습: 84.3% | 검증: 80.3% | lr: 2.50e-04 | 0.3s
  에폭 931/1000 | 손실: 0.4302 | 학습: 84.3% | 검증: 79.9% | lr: 2.50e-04 | 0.3s
  에폭 932/1000 | 손실: 0.4318 | 학습: 84.0% | 검증: 80.3% | lr: 2.50e-04 | 0.3s
  에폭 933/1000 | 손실: 0.4343 | 학습: 84.1% | 검증: 79.8% | lr: 2.50e-04 | 0.3s
  에폭 934/1000 | 손실: 0.4347 | 학습: 83.9% | 검증: 80.3% | lr: 2.50e-04 | 0.3s
  에폭 935/1000 | 손실: 0.4311 | 학습: 84.2% | 검증: 79.8% | lr: 2.50e-04 | 0.3s
  에폭 936/1000 | 손실: 0.4301 | 학습: 84.2% | 검증: 80.2% | lr: 2.50e-04 | 0.3s
  에폭 937/1000 | 손실: 0.4362 | 학습: 83.8% | 검증: 80.1% | lr: 2.50e-04 | 0.3s
  에폭 938/1000 | 손실: 0.4280 | 학습: 84.1% | 검증: 79.9% | lr: 2.50e-04 | 0.3s
  에폭 939/1000 | 손실: 0.4359 | 학습: 83.9% | 검증: 80.3% | lr: 2.50e-04 | 0.3s
  에폭 940/1000 | 손실: 0.4303 | 학습: 84.2% | 검증: 80.2% | lr: 2.50e-04 | 0.3s
  에폭 941/1000 | 손실: 0.4304 | 학습: 83.8% | 검증: 79.9% | lr: 2.50e-04 | 0.3s
  에폭 942/1000 | 손실: 0.4363 | 학습: 84.2% | 검증: 80.2% | lr: 1.25e-04 | 0.4s
  에폭 943/1000 | 손실: 0.4293 | 학습: 84.1% | 검증: 80.2% | lr: 1.25e-04 | 0.3s
  에폭 944/1000 | 손실: 0.4298 | 학습: 84.3% | 검증: 80.1% | lr: 1.25e-04 | 0.3s
  에폭 945/1000 | 손실: 0.4318 | 학습: 84.3% | 검증: 79.9% | lr: 1.25e-04 | 0.3s
  에폭 946/1000 | 손실: 0.4246 | 학습: 84.3% | 검증: 80.1% | lr: 1.25e-04 | 0.3s
  에폭 947/1000 | 손실: 0.4293 | 학습: 84.3% | 검증: 80.3% | lr: 1.25e-04 | 0.3s
  에폭 948/1000 | 손실: 0.4223 | 학습: 84.0% | 검증: 79.9% | lr: 1.25e-04 | 0.3s
  에폭 949/1000 | 손실: 0.4323 | 학습: 84.3% | 검증: 80.1% | lr: 1.25e-04 | 0.3s
  에폭 950/1000 | 손실: 0.4275 | 학습: 84.2% | 검증: 80.2% | lr: 1.25e-04 | 0.3s
  에폭 951/1000 | 손실: 0.4297 | 학습: 84.4% | 검증: 80.2% | lr: 1.25e-04 | 0.3s
  에폭 952/1000 | 손실: 0.4251 | 학습: 84.2% | 검증: 80.0% | lr: 1.25e-04 | 0.3s
  에폭 953/1000 | 손실: 0.4266 | 학습: 84.3% | 검증: 80.1% | lr: 1.25e-04 | 0.3s
  에폭 954/1000 | 손실: 0.4310 | 학습: 84.5% | 검증: 80.3% | lr: 1.25e-04 | 0.3s
  에폭 955/1000 | 손실: 0.4315 | 학습: 84.3% | 검증: 80.3% | lr: 1.25e-04 | 0.3s
  에폭 956/1000 | 손실: 0.4307 | 학습: 84.3% | 검증: 80.4% | lr: 1.25e-04 | 0.3s ★
  에폭 957/1000 | 손실: 0.4288 | 학습: 84.2% | 검증: 80.2% | lr: 1.25e-04 | 0.3s
  에폭 958/1000 | 손실: 0.4298 | 학습: 84.3% | 검증: 80.2% | lr: 1.25e-04 | 0.3s
  에폭 959/1000 | 손실: 0.4298 | 학습: 84.4% | 검증: 80.1% | lr: 1.25e-04 | 0.3s
  에폭 960/1000 | 손실: 0.4289 | 학습: 83.7% | 검증: 79.7% | lr: 1.25e-04 | 0.3s
  에폭 961/1000 | 손실: 0.4272 | 학습: 84.1% | 검증: 80.5% | lr: 1.25e-04 | 0.3s ★
  에폭 962/1000 | 손실: 0.4305 | 학습: 84.3% | 검증: 80.2% | lr: 1.25e-04 | 0.3s
  에폭 963/1000 | 손실: 0.4293 | 학습: 84.2% | 검증: 80.0% | lr: 1.25e-04 | 0.3s
  에폭 964/1000 | 손실: 0.4292 | 학습: 84.2% | 검증: 80.2% | lr: 1.25e-04 | 0.3s
  에폭 965/1000 | 손실: 0.4292 | 학습: 84.2% | 검증: 80.4% | lr: 1.25e-04 | 0.3s
  에폭 966/1000 | 손실: 0.4310 | 학습: 84.2% | 검증: 80.3% | lr: 1.25e-04 | 0.3s
  에폭 967/1000 | 손실: 0.4302 | 학습: 84.2% | 검증: 80.2% | lr: 1.25e-04 | 0.3s
  에폭 968/1000 | 손실: 0.4290 | 학습: 84.1% | 검증: 80.1% | lr: 1.25e-04 | 0.3s
  에폭 969/1000 | 손실: 0.4280 | 학습: 84.2% | 검증: 80.0% | lr: 1.25e-04 | 0.3s
  에폭 970/1000 | 손실: 0.4322 | 학습: 84.3% | 검증: 80.0% | lr: 1.25e-04 | 0.3s
  에폭 971/1000 | 손실: 0.4269 | 학습: 84.5% | 검증: 80.0% | lr: 1.25e-04 | 0.3s
  에폭 972/1000 | 손실: 0.4294 | 학습: 84.2% | 검증: 80.3% | lr: 1.25e-04 | 0.3s
  에폭 973/1000 | 손실: 0.4314 | 학습: 84.2% | 검증: 80.3% | lr: 1.25e-04 | 0.3s
  에폭 974/1000 | 손실: 0.4336 | 학습: 84.3% | 검증: 80.1% | lr: 1.25e-04 | 0.3s
  에폭 975/1000 | 손실: 0.4296 | 학습: 84.0% | 검증: 80.1% | lr: 1.25e-04 | 0.3s
  에폭 976/1000 | 손실: 0.4308 | 학습: 84.2% | 검증: 79.8% | lr: 1.25e-04 | 0.3s
  에폭 977/1000 | 손실: 0.4311 | 학습: 83.8% | 검증: 80.0% | lr: 1.25e-04 | 0.3s
  에폭 978/1000 | 손실: 0.4345 | 학습: 84.1% | 검증: 80.1% | lr: 1.25e-04 | 0.3s
  에폭 979/1000 | 손실: 0.4268 | 학습: 84.1% | 검증: 80.0% | lr: 1.25e-04 | 0.3s
  에폭 980/1000 | 손실: 0.4316 | 학습: 84.2% | 검증: 80.1% | lr: 1.25e-04 | 0.3s
  에폭 981/1000 | 손실: 0.4260 | 학습: 84.3% | 검증: 80.4% | lr: 1.25e-04 | 0.3s
  에폭 982/1000 | 손실: 0.4312 | 학습: 84.4% | 검증: 80.2% | lr: 1.25e-04 | 0.3s
  에폭 983/1000 | 손실: 0.4327 | 학습: 84.1% | 검증: 80.1% | lr: 1.25e-04 | 0.3s
  에폭 984/1000 | 손실: 0.4303 | 학습: 84.3% | 검증: 80.2% | lr: 1.25e-04 | 0.3s
  에폭 985/1000 | 손실: 0.4288 | 학습: 84.2% | 검증: 80.0% | lr: 1.25e-04 | 0.3s
  에폭 986/1000 | 손실: 0.4298 | 학습: 84.0% | 검증: 80.1% | lr: 1.25e-04 | 0.3s
  에폭 987/1000 | 손실: 0.4305 | 학습: 84.1% | 검증: 80.0% | lr: 1.25e-04 | 0.3s
  에폭 988/1000 | 손실: 0.4317 | 학습: 84.4% | 검증: 80.0% | lr: 1.25e-04 | 0.3s
  에폭 989/1000 | 손실: 0.4263 | 학습: 84.2% | 검증: 80.2% | lr: 1.25e-04 | 0.4s
  에폭 990/1000 | 손실: 0.4294 | 학습: 84.3% | 검증: 80.3% | lr: 1.25e-04 | 0.4s
  에폭 991/1000 | 손실: 0.4324 | 학습: 84.4% | 검증: 79.8% | lr: 1.25e-04 | 0.5s
  에폭 992/1000 | 손실: 0.4284 | 학습: 84.1% | 검증: 80.4% | lr: 1.25e-04 | 0.3s
  에폭 993/1000 | 손실: 0.4350 | 학습: 84.3% | 검증: 80.1% | lr: 1.25e-04 | 0.3s
  에폭 994/1000 | 손실: 0.4293 | 학습: 84.1% | 검증: 80.0% | lr: 1.25e-04 | 0.3s
  에폭 995/1000 | 손실: 0.4254 | 학습: 84.0% | 검증: 80.2% | lr: 1.25e-04 | 0.3s
  에폭 996/1000 | 손실: 0.4282 | 학습: 84.1% | 검증: 80.2% | lr: 1.25e-04 | 0.3s
  에폭 997/1000 | 손실: 0.4259 | 학습: 84.3% | 검증: 79.6% | lr: 1.25e-04 | 0.3s
  에폭 998/1000 | 손실: 0.4312 | 학습: 84.1% | 검증: 79.9% | lr: 1.25e-04 | 0.3s
  에폭 999/1000 | 손실: 0.4299 | 학습: 84.2% | 검증: 80.1% | lr: 6.25e-05 | 0.3s
  에폭 1000/1000 | 손실: 0.4332 | 학습: 84.1% | 검증: 80.2% | lr: 6.25e-05 | 0.3s
[MLP] ✅ 학습 완료 | [64 → 32] | 최고 검증 정확도: 80.5%  (베스트 체크포인트 복원됨)
[MLP] ⏱  전체 학습 시간: 5분 38초 (339.0s)
[MLP] ── Permutation Importance (베이스라인 정확도: 80.5%) ─
   1. HIGH_RATIO                    Δacc=++0.1945  ███████████████████████████████████████  (고주파 비율 (10Hz↑))
   2. SKEWNESS                      Δacc=++0.1793  ████████████████████████████████████  (스펙트럼 비대칭도)
   3. LOW_RATIO                     Δacc=++0.1701  ██████████████████████████████████  (저주파 비율 (0~5Hz))
   4. KURTOSIS                      Δacc=++0.1639  █████████████████████████████████  (에너지 분포 첨도)
   5. CENTROID                      Δacc=++0.1525  ███████████████████████████████  (스펙트럼 무게중심)
   6. MID_RATIO                     Δacc=++0.1356  ███████████████████████████  (중주파 비율 (5~10Hz))
   7. SPECTRAL_BANDWIDTH            Δacc=++0.1344  ███████████████████████████  (스펙트럼 대역폭)
   8. SPECTRAL_FLATNESS             Δacc=++0.1342  ███████████████████████████  (스펙트럼 평탄도)
   9. PEAK_TO_AVG_E                 Δacc=++0.1108  ██████████████████████  (피크/평균 에너지 비)
  10. PEAK_FREQ                     Δacc=++0.0875  █████████████████  (1위 피크 주파수)
  11. SECOND_PEAK_FREQ              Δacc=++0.0580  ████████████  (2번째 피크 주파수)
  12. PEAK1_TO_PEAK2_RATIO          Δacc=++0.0537  ███████████  (1·2위 피크 비율)
  13. PEAK_COUNT                    Δacc=++0.0421  ████████  (피크 빈 개수)
  14. RMS                           Δacc=++0.0307  ██████  (RMS 에너지)
[MLP] ─────────────────────────────────────────────
[MLP] 특징 중요도 저장 → /Users/kimkanghyeon/Desktop/project/iSENSOR_UART_DEBUGER/AI/mlp/models/mlp_L64-32_b128_d2_ep1000_lr1e-3_lrp50_lrf5_f14_0508_005648/mlp_L64-32_b128_d2_ep1000_lr1e-3_lrp50_lrf5_f14_0508_005648_importance.json
[MLP] 저장 완료 → /Users/kimkanghyeon/Desktop/project/iSENSOR_UART_DEBUGER/AI/mlp/models/mlp_weights.pt  (추론용)
[MLP] 버전 보관 → /Users/kimkanghyeon/Desktop/project/iSENSOR_UART_DEBUGER/AI/mlp/models/mlp_L64-32_b128_d2_ep1000_lr1e-3_lrp50_lrf5_f14_0508_005648/
[MLP] 📊 학습 이력 저장 → /Users/kimkanghyeon/Desktop/project/iSENSOR_UART_DEBUGER/AI/mlp/models/train_history.json

  ── 이전 학습과 비교 ──────────────────────────────────────────────────
  지표                                  이전          현재  변화
  ────────────────────────────────────────────────────────────────────
  최고 검증 정확도                        79.3%       80.5%  +1.2%p  ↑ 개선
  최소 검증 손실                        0.4309      0.4177  0.0132  ↑ 개선
  사람 Recall (탐지율) TPR              71.5%       73.2%  +1.8%p  ↑ 개선
  사람 오탐률 (눈침) FNR                  28.5%       26.8%  1.8%p  ↑ 개선
  배경 정확 탐지율 TNR                    87.1%       87.7%  +0.6%p  ↑ 개선
  배경 오탐률 (오경보) FPR                 12.9%       12.3%  0.6%p  ↑ 개선
  사람 F1 Score                     0.7751      0.7894  +0.0143  ↑ 개선
  베스트 에폭                             781         961  +180

━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
[분석 메모] GitHub Copilot — 2026-05-08  [batch=128, d0.2+f14]
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

■ 실험 조건
  확정 조건(d0.2+f14)에서 batch 64 → 128로 증가
  에폭: 1000 (Case A의 1500보다 500 적음, 조건 불일치 주의)

■ 핵심 수치 요약
  최고 검증 정확도   : 80.5% (ep961)
  학습 정확도 (동시) : 84.1%  →  train-val 갭 3.6%p
  역대 최고 Case A   : 81.1% (b64, ep1500)  →  -0.6%p
  학습 시간          : 5분 38초  ←  Case A 13분 11초 대비 절반 이하 ✅

■ batch=128 평가
  80.5%는 Case A(81.1%)보다 -0.6%p 낮지만, 에폭이 1000으로 500 적음.
  ep1000 시점의 LR이 6.25e-5 — Case A의 ep840 베스트 당시 LR(6.25e-5)과 동일.
  즉 학습이 아직 진행 중인 상태에서 끊긴 것. 1500~2000에폭으로 늘리면
  Case A 수준(81.1%)에 도달하거나 초과할 가능성이 높음.

■ 검증 정확도 진행 추이
  ep   1 :  63.8%  (lr=1e-3)
  ep  50 :  72.6%
  ep 100 :  74.7%
  ep 200 :  76.8%
  ep 300 :  77.1%
  ep 400 :  78.6%
  ep 500 :  78.5%
  ep 600 :  79.2%
  ep 609 :           LR 1e-3 → 5e-4  (b64 ep497보다 112에폭 늦음)
  ep 700 :  79.7%
  ep 800 :  79.9%
  ep 842 :           LR → 2.5e-4
  ep 900 :  79.7%
  ep 942 :           LR → 1.25e-4
  ep 961 :  80.5%  ← 베스트 ★  (lr=1.25e-4)
  ep 999 :           LR → 6.25e-5
  ep1000 :  80.2%  (아직 수렴 진행 중)

■ LR 감소 타임라인
  ep 609  : 1.00e-3 → 5.00e-4   (b64 ep497보다 112에폭 늦음 — 배치 증가 영향)
  ep 842  : 5.00e-4 → 2.50e-4
  ep 942  : 2.50e-4 → 1.25e-4
  ep 999  : 1.25e-4 → 6.25e-5   (1000에폭 종료 시 4단 감소에 그침)
  ※ b64는 같은 1000에폭에서 10단 감소, b128은 4단만 감소
     → 배치가 클수록 plateau 진입이 느려 LR 감소도 천천히 일어남

■ batch 64 vs 128 에폭 동기화 비교
  (같은 lr 구간 기준)
  lr=1e-3 지속 구간 : b64→ep497,  b128→ep609  (+112에폭)
  같은 ep700 기준 :   b64 80.1%,   b128 79.7%   (-0.4%p, 학습량 차이)
  같은 ep1000 기준 :  b64 80.6%,   b128 80.2%   (-0.4%p)
  → 동일 에폭 수에서는 b128이 약간 낮으나, 에폭당 속도(0.3s vs 0.5s)는 훨씬 빠름

■ 학습 시간 효율
  b64,  ep1500 : 13분 11초 (역대 최고 81.1%)
  b128, ep1000 :  5분 38초 (80.5%)
  b128, ep1500 예상: ~8분 20초 → 비슷한 시간에 Case A 수준 기대 가능

■ 진단된 문제점

  ① 에폭 부족 — 학습 진행 중에 종료
     ep1000 LR=6.25e-5, 베스트 ep961. LR 감소가 4단에 그쳐 미수렴 상태.
     b64+ep1500의 LR 궤적과 비교하면 ep1500~2000까지 필요.

  ② plateau 진입이 느림 (ep609) → LR patience 기준 도달이 늦음
     배치가 클수록 에폭당 업데이트 횟수가 적어(155회) 검증 손실 변화가 느림.
     patience=50이 b128 기준으로는 사실상 더 관대하게 작동.

  ③ Early stopping 미적용 — 베스트 후 39에폭 낭비 (소규모)

■ RMS 기여 회복 주목
  b128에서 RMS Δacc=0.031 → 직전 f14 실험(b64, Δacc=0.021)보다 소폭 회복.
  배치 크기와 무관하게 RMS는 꾸준히 최하위 → 제거 시 역효과 확인과 일관.

■ 전체 실험 성능 비교 (누적)
  실험                                      베스트 검증  시간    비고
  ──────────────────────────────────────────────────────────────────
  b64  lr=1e-3 ep1000 f16 d0.2             80.2%   ~9분
  Case A: b64  lr=1e-3 ep1500 f14 d0.2     81.1%  13분  ← 역대 최고 ✅
  Case B: b64  lr=1e-3 ep1500 f16 d0.3     78.9%  13분
  f13:    b64  lr=1e-3 ep1000 f13 d0.2     79.3%   ~9분  (RMS 제거 역효과)
  b128 lr=1e-3 ep1000 f14 d0.2             80.5%   5분38초  ← 현재
  ──────────────────────────────────────────────────────────────────

■ Permutation Importance 분석
  핵심 특징 (Δacc ≥ 0.13):
    HIGH_RATIO(0.195), SKEWNESS(0.179), LOW_RATIO(0.170), KURTOSIS(0.164),
    CENTROID(0.153), MID_RATIO(0.136), SPECTRAL_BANDWIDTH(0.134),
    SPECTRAL_FLATNESS(0.134), PEAK_TO_AVG_E(0.111)
  ※ 이번 실험에서 HIGH_RATIO가 처음으로 1위 — batch 증가로 고주파 패턴 학습 강화

  하위권 (Δacc < 0.06):
    SECOND_PEAK_FREQ(0.058), PEAK1_TO_PEAK2_RATIO(0.054),
    PEAK_COUNT(0.042), RMS(0.031)

■ 다음 실험 방향

  [권장] b128 + ep1500~2000으로 재실험
  - 현재 조건 그대로 에폭만 1500 이상으로 늘려 Case A와 공정 비교
  - 예상: 81% 이상 도달 가능, 시간은 ~8~11분

  [추가 검토] b128 + lr=2e-3 (Linear Scaling Rule 적용)
  - 배치 2배 → LR 2배 원칙: 1e-3 → 2e-3
  - 수렴 속도 향상 기대, 단 진동 가능성 모니터링 필요

  [중장기] 모델 구조 확장: 64→32 → 128→64 또는 128→64→32
  - train-val 갭 3.6%p → 구조 확장 여지 있음
  - 특징 수(14개) 대비 현재 구조가 적절한지 재검토 필요
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━

